DATE,PRCP,TMAX,TMIN,RAIN,month
2009-12-09,0.0,32,18,False,12
2009-12-10,0.0,36,16,False,12
2009-12-11,0.0,38,21,False,12
2009-12-12,0.0,39,23,False,12
2009-12-13,0.0,38,30,False,12
2009-12-14,0.5,42,36,True,12
2009-12-15,0.29,48,38,True,12
2009-12-16,0.43,53,45,True,12
2009-12-17,0.06,50,43,True,12
2009-12-18,0.02,52,41,True,12
2009-12-19,0.41,48,44,True,12
2009-12-20,0.08,57,45,True,12
2009-12-21,0.55,52,38,True,12
2009-12-22,0.02,40,34,True,12
2009-12-23,0.0,43,34,False,12
2009-12-24,0.0,43,31,False,12
2009-12-25,0.0,45,30,False,12
2009-12-26,0.0,53,33,False,12
2009-12-27,0.0,44,28,False,12
2009-12-28,0.0,49,35,False,12
2009-12-29,0.06,43,30,True,12
2009-12-30,0.02,46,36,True,12
2009-12-31,0.27,49,39,True,12
