Dates,aapl,amzn,msft,goog,xom,apc,cvx,c,gs,jpm,aet,jnj,dgx,spy,xlf,sso,sds,uso
2016-01-27T00:00:00.000000000,-6.348015000000004,-17.90002400000003,-0.9089700000000036,-13.049987999999985,-1.3240809999999925,0.933716000000004,-0.7714229999999844,0.058852999999999156,-0.712097,-0.03847099999999415,-3.2384270000000015,0.9346239999999995,-0.4663770000000014,-1.9979709999999784,-0.04827000000000048,-1.1412540000000035,2.0,0.20999999999999908
2016-01-28T00:00:00.000000000,0.6473620000000011,52.0,0.8037260000000046,30.970031999999946,1.5964199999999948,1.7085069999999973,2.4443430000000035,-0.11785199999999918,3.2581480000000056,0.23080399999999202,-2.8545450000000017,0.10488900000000001,-1.5546039999999977,0.9458919999999864,0.006034999999998902,0.5656660000000002,-0.9599990000000105,0.5199999999999996
2016-01-29T00:00:00.000000000,3.1401830000000075,-48.34997599999997,2.8991510000000034,11.989990000000034,0.8076099999999968,1.827694000000001,0.5111770000000035,2.1506769999999946,4.389755000000008,2.1348529999999997,3.002182000000005,2.0695189999999997,1.4768749999999997,4.449646000000001,0.3559910000000013,2.5206760000000017,-4.2799989999999895,-0.049999999999998934
2016-02-01T00:00:00.000000000,-0.879242000000005,-12.190001999999936,-0.3635940000000062,9.049987999999985,-1.464966000000004,-0.8343880000000041,-1.0967020000000218,-0.0982089999999971,-1.8631900000000314,-0.6154550000000043,1.506018999999995,-0.06676499999998953,0.1846089999999947,-0.06756500000000187,-0.05430300000000088,0.04961800000000238,-0.12000200000002792,-0.6300000000000008
2016-02-02T00:00:00.000000000,-1.8841180000000008,-22.710022000000095,-1.6361539999999977,12.65002400000003,-1.596435999999997,1.0032540000000054,-3.7640990000000016,-2.0230069999999998,-7.755233000000004,-1.7598189999999931,-1.466635999999994,-0.9155349999999913,-1.8363799999999983,-3.3685920000000067,-0.36202699999999943,-2.103870999999998,3.040001000000018,-0.4499999999999993
2016-02-03T00:00:00.000000000,1.806824000000006,-21.029968999999937,-0.8037220000000005,-37.700012000000015,3.6530159999999796,3.2084039999999945,3.1414030000000253,-0.05891799999999847,0.955978000000016,0.3654249999999948,-0.6791840000000064,0.6961739999999992,0.04858000000000118,1.1003270000000214,0.01206900000000033,0.6748320000000021,-0.8799980000000147,0.7700000000000014
2016-02-04T00:00:00.000000000,0.7480090000000104,5.190002999999933,-0.1530880000000039,-18.94000200000005,1.267746000000031,-1.1224399999999974,0.15799699999999461,0.42228000000000065,3.716674999999981,0.9520410000000084,0.905571000000009,-0.2288740000000189,-0.145741000000001,0.2895809999999983,0.10860699999999923,0.15878299999999967,-0.35999999999999943,-0.22000000000000242
2016-02-05T00:00:00.000000000,-2.5063549999999992,-34.13000499999998,-1.760543999999996,-24.440002999999933,0.23477899999998897,-0.5860559999999992,-1.7751689999999911,-0.9132999999999996,-0.01951599999998166,-0.625076,-2.8446810000000085,-3.204398999999981,-1.7683669999999978,-3.5230410000000063,-0.16894600000000004,-2.0344089999999966,3.479995000000031,-0.20999999999999908
2016-02-08T00:00:00.000000000,0.9617459999999909,-14.029998999999975,-0.7176169999999971,-0.830016999999998,1.0141909999999825,-0.7151870000000002,2.8904569999999694,-2.013183000000005,-7.0431059999999945,-1.1635930000000059,-4.833038000000002,1.3923869999999852,-1.4671599999999998,-2.4420010000000048,-0.31978600000000057,-1.468746000000003,2.44000299999999,-0.2699999999999996
2016-02-09T00:00:00.000000000,-0.01944000000001722,-6.029999000000032,-0.12438600000000122,-4.630004999999983,-0.331649999999982,-2.7912140000000036,-2.8532949999999744,-0.29461699999999524,-0.9754949999999951,-0.32696200000000175,2.844695999999999,-0.02861000000000047,0.009720000000001505,0.009658999999999196,-0.01810200000000073,-0.04961000000000837,-0.04000100000000373,-0.46000000000000263
2016-02-10T00:00:00.000000000,-0.6994399999999814,8.410004000000129,0.4114310000000003,6.010009999999966,-0.691749999999999,0.14899100000000232,0.11154199999998582,-0.09820200000000057,-0.9950100000000077,-0.6539229999999989,2.500175000000013,-0.22887400000000468,1.5254479999999973,-0.15443399999998064,-0.06637199999999766,-0.05954799999999949,0.1999969999999962,-0.21999999999999797
2016-02-11T00:00:00.000000000,-0.5537260000000117,13.339995999999871,-0.019131000000001563,-1.0100099999999657,0.23690799999999967,-1.6985710000000012,-0.04647799999999336,-2.3863600000000034,-6.379776000000021,-2.3560409999999976,-1.8898920000000032,-0.02862499999999102,-0.7967259999999996,-2.3261570000000233,-0.37409300000000023,-1.2504080000000002,2.440002000000007,0.03000000000000025
2016-02-12T00:00:00.000000000,0.2817229999999995,3.2599800000000414,0.7750169999999983,-0.7099610000000212,1.3550570000000022,2.1157650000000032,2.2677610000000072,2.5140300000000053,5.306732000000011,4.250491999999994,1.4568020000000104,0.11444000000000187,0.5829730000000026,3.638869999999997,0.5008020000000002,1.9847790000000032,-4.0,0.33999999999999986
2016-02-16T00:00:00.000000000,2.5743560000000087,14.019988999999953,0.9155000000000015,8.59997599999997,0.18003799999999615,1.2714420000000004,0.42354599999997333,1.3257490000000018,2.819184000000007,0.8270120000000034,2.834846999999982,0.4768530000000055,1.282555000000002,3.040421000000009,0.1991119999999995,1.7168390000000002,-3.0400009999999895,-0.019999999999999574
2016-02-17T00:00:00.000000000,1.4377520000000032,13.0,1.2817000000000007,17.40002400000003,0.7391279999999796,1.4005739999999989,3.2941820000000206,0.874018999999997,1.8729550000000188,0.40390000000000015,3.228583999999998,0.17165400000000375,1.3116909999999962,2.9921720000000107,0.16894600000000004,1.7763869999999997,-3.0400000000000347,0.4699999999999971
2016-02-18T00:00:00.000000000,-1.8068999999999988,-9.09997599999997,-0.2216370000000012,-11.05004800000006,0.42640700000002596,-3.446800000000003,-1.4870839999999959,-0.8445579999999993,-3.1313630000000217,-0.923183999999992,-1.0630719999999911,1.6594229999999897,1.438014999999993,-0.7625280000000032,-0.07240299999999955,-0.44658299999999684,0.680000000000021,-0.11999999999999744
2016-02-19T00:00:00.000000000,-0.2137220000000042,9.90002400000003,-0.3565680000000029,3.5599970000000667,0.04738700000000051,-1.668773999999999,-0.2164760000000001,0.06874799999999937,-0.7998959999999897,0.00960899999999043,-0.9154209999999949,0.6436089999999979,0.25261700000001497,-0.08688300000000027,0.0,-0.059548000000006596,0.08000199999997903,-0.10999999999999943
2016-02-22T00:00:00.000000000,0.8160170000000022,24.59997599999997,0.7998580000000075,5.5500489999999445,-0.10422600000002546,1.9866300000000052,2.183577999999997,0.5204779999999971,1.833908000000008,0.7212410000000062,3.0612409999999954,0.5667569999999955,0.3789369999999934,2.683334000000002,0.19911099999999848,1.5779080000000008,-2.559997999999979,0.35999999999999943
2016-02-23T00:00:00.000000000,-2.127487000000002,-6.5599979999999505,-1.4166179999999997,-10.610046000000011,-1.099219999999974,-2.0362970000000047,-3.6800989999999985,-1.2766540000000006,-3.78491200000002,-2.35604,0.7579350000000034,-0.6436009999999897,-0.5441129999999958,-2.3744500000000244,-0.2292809999999985,-1.3397259999999989,2.0400010000000037,-0.4299999999999997
2016-02-24T00:00:00.000000000,1.3697509999999937,1.0999759999999696,0.17346599999999768,3.7100220000000945,0.2748109999999997,0.9039190000000019,0.3388439999999804,-0.12766599999999784,0.634063000000026,0.019232999999992728,-0.6693500000000085,0.8453299999999899,-0.06800900000000354,0.8493950000000154,-0.030168000000001527,0.46642700000000303,-0.680000000000021,0.10999999999999943
2016-02-25T00:00:00.000000000,0.6411659999999983,1.1100460000000112,0.713122999999996,6.190001999999936,0.4643169999999941,1.4204450000000008,0.028244000000000824,0.5204850000000008,2.624114999999989,0.8366400000000027,2.7069019999999995,1.364044000000007,0.6315620000000024,2.2585909999999956,0.1749780000000012,1.3297999999999988,-2.0,0.21000000000000085
2016-02-26T00:00:00.000000000,0.14572200000000635,0.07995599999992464,-0.7709460000000021,-0.6799929999999677,-0.24637600000001214,0.37745999999999924,-0.8941420000000022,0.8641959999999997,1.9509740000000022,0.5096699999999927,0.51183300000001,-0.5763550000000066,0.48580899999998906,-0.43432599999999866,0.09050500000000028,-0.26794799999999697,0.1999969999999962,-0.020000000000003126
2016-02-29T00:00:00.000000000,-0.21372300000000166,-2.70995999999991,-0.4047469999999933,-7.299986999999987,-1.5161509999999936,-0.06953399999999732,-0.856482999999983,-0.6383280000000013,-0.06857300000001487,-1.1924399999999906,-1.2697680000000133,-0.5475469999999945,-0.6704249999999945,-1.476807000000008,-0.13877500000000076,-1.0023160000000004,1.5999979999999994,0.22000000000000242
2016-03-01T00:00:00.000000000,3.7303780000000017,26.519957999999974,1.638266999999999,21.03997800000002,1.0707780000000042,2.1455569999999966,2.5318140000000113,2.376541000000003,5.016266000000002,2.7887719999999945,1.8800660000000136,1.930802,1.8946830000000006,4.391739000000001,0.4283950000000001,2.7489239999999953,-4.400000999999975,0.15000000000000036
2016-03-02T00:00:00.000000000,0.21373699999999474,1.1700439999999617,0.35655999999999466,0.03997799999990548,1.3455879999999922,2.5230219999999974,0.9506069999999909,0.932938,-0.44088800000000106,0.538529000000004,-0.38388100000000236,-0.17289800000000355,-0.5344010000000026,0.8590389999999957,0.14481199999999994,0.5259670000000014,-0.5599980000000215,0.15000000000000036
2016-03-03T00:00:00.000000000,0.7285839999999979,-2.7200319999999465,-0.578208999999994,-6.429992999999968,-0.2842630000000099,0.3277890000000028,0.3670580000000001,0.5990479999999963,1.1071169999999881,0.19232200000000432,-0.5020140000000026,-0.3746409999999969,1.7295000000000016,0.752900000000011,0.09050500000000206,0.40688300000000055,-0.5999979999999994,-0.05000000000000071
2016-03-04T00:00:00.000000000,1.4669039999999995,-2.349974999999972,-0.30838400000000377,-1.5299679999999398,-0.10424799999999834,2.264758999999998,0.3764800000000008,0.0,1.4794160000000147,0.08655100000000004,-1.555228999999997,-0.14408900000000813,-0.37894400000000417,0.6273799999999881,0.054302999999997326,0.35726199999999864,-0.5200049999999834,0.40000000000000036
2016-03-07T00:00:00.000000000,-1.1074679999999972,-12.340027000000077,-0.9636879999999977,-15.730042000000026,2.056289000000021,-0.10938199999999654,2.578887999999978,-0.21605300000000227,-1.4598239999999976,-0.10577700000000334,1.614288000000002,0.23054500000000644,0.2914959999999951,0.15443400000000906,-0.006034000000001427,0.17863100000000287,-0.1999969999999962,0.4599999999999991
2016-03-08T00:00:00.000000000,-0.8160239999999988,-2.539978000000019,0.5974959999999996,-1.1900020000000495,-1.734099999999998,-3.9378740000000008,-1.8165130000000005,-1.5319859999999963,-3.6740110000000072,-1.1155089999999959,-2.6675260000000094,-0.49951099999999826,-1.1562419999999918,-2.1138459999999952,-0.21721399999999846,-1.3694990000000047,1.6400000000000006,-0.4599999999999991
2016-03-09T00:00:00.000000000,0.08744000000000085,-0.7900389999999788,1.1467779999999976,11.270019000000048,-0.2179410000000246,1.173403999999998,3.840073000000004,0.09820599999999757,-1.65576200000001,0.32695299999999605,2.1950530000000015,0.5955730000000017,0.17489600000000394,0.9459380000000124,0.018101999999998952,0.5954359999999994,-0.7999960000000215,0.5
2016-03-10T00:00:00.000000000,0.048561000000006516,-0.5399780000000192,-0.7613100000000017,7.580016999999998,-0.20848900000000015,0.178998,1.054169000000016,0.21604100000000415,1.0875100000000089,-0.49043600000000254,1.624138000000002,0.2881849999999986,-0.5635380000000083,0.15440399999999954,-0.012066999999998274,0.05954300000000501,0.0399940000000214,-0.11000000000000121
2016-03-11T00:00:00.000000000,1.0588920000000002,10.679992000000084,0.982959000000001,14.0,0.00947600000002069,3.7688290000000038,0.6023400000000123,1.590916,2.8608389999999986,0.7019999999999982,2.5592419999999834,0.5475390000000004,2.6136860000000013,3.108001999999999,0.3439230000000002,1.9649320000000046,-2.7599950000000035,0.15000000000000036
2016-03-14T00:00:00.000000000,0.25258600000000797,3.7600099999999657,0.09636700000000076,3.669983000000002,0.20848100000000613,0.019889999999996633,-0.30117000000002747,-0.31425899999999984,-0.4409019999999373,-0.21156399999999564,0.6890260000000126,-0.048027000000004705,-0.8453290000000067,-0.25093100000000845,-0.04223600000000083,-0.20840500000000617,0.199996999999982,-0.3099999999999987
2016-03-15T00:00:00.000000000,2.0012049999999846,3.650025000000028,0.4047509999999974,-2.1599730000000363,0.38851099999999406,0.706031000000003,0.009399000000016144,-0.07856000000000307,-1.4304200000000549,0.07693099999999475,-1.2796170000000018,0.09606200000000342,-0.5344009999999884,-0.31851199999999835,-0.006033999999999651,-0.12900499999999226,0.23999799999999993,-0.1800000000000015
2016-03-16T00:00:00.000000000,1.3503270000000072,-2.75,0.732403000000005,7.760009999999852,0.04739399999999705,1.6805579999999978,1.0635609999999787,-0.35352999999999923,-1.4598089999999786,-0.2692599999999885,0.4823149999999998,-0.33620500000000675,0.36922400000000266,1.1292569999999955,-0.030167999999997974,0.6946749999999895,-0.9599989999999821,0.4800000000000004
2016-03-17T00:00:00.000000000,-0.16516099999999767,-14.830017999999995,0.2987399999999951,1.6900020000001632,1.1655279999999806,0.5469239999999971,1.402374000000023,0.60886,2.321975999999978,-0.16348300000000648,-2.7659379999999913,-0.6436159999999944,-0.5829769999999996,1.2451480000000004,0.16291099999999759,0.7442940000000036,-0.919998000000021,0.370000000000001
2016-03-18T00:00:00.000000000,0.1165849999999864,-7.3599850000000515,-1.1275059999999968,-0.18005300000015723,0.09476400000002627,-0.4972039999999964,0.7529679999999956,0.6776040000000023,4.595001000000025,1.6636580000000052,2.0276799999999895,0.7300570000000022,1.0007710000000003,0.7761539999999911,0.13534800000000224,0.5061180000000078,-0.6399999999999721,-0.07000000000000028
2016-03-21T00:00:00.000000000,-0.009719999999987294,1.899962999999957,0.35656399999999877,4.490050999999994,-0.5495980000000031,-0.1491540000000029,-1.1764909999999986,0.058929999999996596,-1.2834770000000049,-0.019237000000003945,-1.18118299999999,-0.21132699999999716,-0.08744900000000655,0.28132600000000707,-0.024267000000001815,0.15878299999999257,-0.19999700000002463,0.10999999999999943
2016-03-22T00:00:00.000000000,0.7868729999999999,6.5,0.20236900000000446,-1.34002699999985,0.4737999999999971,-0.5966570000000004,-0.8847350000000205,-0.21605300000000227,-2.0476540000000227,-0.21155900000000116,1.0925979999999953,0.09605499999999267,-0.13603200000000015,-0.10668999999998618,-0.042467000000000255,-0.0793910000000011,0.0399940000000214,-0.05000000000000071
2016-03-23T00:00:00.000000000,-0.57315100000001,9.150025000000028,-0.09636700000000076,-2.6900020000000495,-0.35062399999999627,-1.7103879999999947,-1.7976839999999754,-0.9918639999999925,-0.1175839999999937,-0.28849400000000003,-0.7579120000000046,1.075882000000007,0.26236000000000104,-1.3097680000000196,-0.1031329999999997,-0.7827879999999965,1.0,-0.4299999999999997
2016-03-24T00:00:00.000000000,-0.44687700000000063,13.320007000000032,0.23128599999999722,-2.7600099999999657,0.2179490000000044,-0.019885999999999626,1.1859059999999886,-0.4222750000000062,-1.0581050000000118,-0.44235999999999365,0.6496430000000117,-0.18252600000000996,-0.3498000000000019,-0.08732599999999024,-0.08493500000000154,-0.07957400000000092,0.1200019999999995,-0.049999999999998934
2016-03-28T00:00:00.000000000,-0.4662929999999932,-3.080016999999998,-0.6456719999999976,-1.7699589999999716,0.2274319999999932,-0.6364289999999997,-0.15999599999999248,-0.01963800000000049,0.8229819999999961,-0.07693100000000896,-0.3051450000000102,-0.07683600000000013,0.5926970000000011,0.11643899999998553,0.04246800000000128,0.04973199999999878,-0.08000100000002419,-0.05000000000000071
2016-03-29T00:00:00.000000000,2.418930000000003,13.989990000000034,1.127510000000001,11.239991000000032,0.29373999999999967,0.5966489999999993,0.6023560000000003,-0.19641099999999767,1.1659090000000276,-0.35581200000000024,1.171348000000009,0.8741460000000103,1.0493699999999961,1.8239599999999996,0.024266000000000787,1.2234000000000052,-1.5199969999999752,-0.20999999999999908
2016-03-30T00:00:00.000000000,1.8263399999999876,4.830016999999998,0.3276559999999904,5.760008999999968,-0.00947600000002069,0.15910399999999925,-0.06587999999999283,0.1571309999999997,1.4402010000000018,0.6539259999999985,0.885902999999999,-0.15369400000000155,0.757858000000013,0.8731840000000091,0.07886599999999788,0.5072709999999958,-0.5999989999999968,-0.07000000000000028
2016-03-31T00:00:00.000000000,-0.5537339999999915,-5.049986999999987,0.17345800000000366,-5.580016999999998,-0.8812559999999792,0.1789929999999984,0.14118199999997216,-0.12767000000000195,0.4702609999999652,-0.47120999999999214,-1.8111729999999966,-0.7492680000000007,-0.7870249999999999,-0.48509200000000874,-0.030332999999998833,-0.2884480000000025,0.3600009999999969,-0.030000000000001137
2016-04-01T00:00:00.000000000,0.9714510000000018,4.859984999999938,0.32765900000000414,4.959961000000021,-0.5969929999999977,-0.7557529999999986,-1.0729599999999948,0.7070730000000012,2.7824700000000178,0.6250689999999963,1.3386919999999947,0.9510039999999975,1.0882409999999823,1.3582609999999988,0.12133500000000019,0.8155970000000039,-1.0800020000000217,-0.3699999999999992
2016-04-04T00:00:00.000000000,1.0977549999999923,-5.3099979999999505,-0.13491799999999898,-4.619995000000017,0.1895370000000014,-1.2131880000000024,-0.7812039999999598,-0.40263399999999905,-2.008453000000003,-0.22281300000000215,0.8071369999999973,-0.5763850000000019,-0.09770899999999472,-0.65003999999999,-0.06673099999999899,-0.4077910000000031,0.5599980000000215,-0.25
2016-04-05T00:00:00.000000000,-1.272621000000001,-7.049986999999987,-0.8384059999999991,-7.489990000000034,-0.9002299999999934,-0.48725900000000166,-0.715310000000045,-0.5401309999999953,-2.3709719999999948,-0.8137669999999986,-3.356544999999997,0.34583200000000147,-0.625282999999996,-1.998595999999992,-0.19413899999999984,-1.263194999999996,1.4800029999999964,0.05000000000000071
2016-04-06T00:00:00.000000000,1.1171879999999987,15.940001999999936,0.5396579999999958,7.890013999999837,1.042357999999993,1.6010100000000023,2.0423970000000224,0.3437199999999976,-0.1567839999999876,0.4359400000000022,0.9744950000000046,0.451476999999997,1.6902390000000054,2.1635440000000017,0.07279999999999909,1.312927000000002,-1.6800000000000068,0.46999999999999886
2016-04-07T00:00:00.000000000,-2.350913999999989,-10.65002400000003,-0.636027999999996,-5.409972999999809,-0.8907390000000248,0.039768000000002246,-0.04705800000002114,-1.5614430000000041,-4.683120000000002,-1.443462000000011,-1.8013310000000047,-0.1440809999999999,-1.152893000000006,-2.3963620000000105,-0.2548030000000008,-1.5317420000000084,1.839995999999985,-0.08999999999999986
2016-04-08T00:00:00.000000000,0.11656099999999014,3.169983000000002,-0.03855500000000234,-1.1300049999999828,0.7959670000000045,2.525818000000001,1.449440000000024,0.19640300000000366,-0.1273660000000234,0.40688700000000466,-1.3878859999999946,-0.1633149999999972,0.3614960000000025,0.5335839999999905,0.04853299999999905,0.3879050000000035,-0.47999599999997145,0.5199999999999996
2016-04-11T00:00:00.000000000,0.3497169999999983,1.330016999999998,-0.10599200000000053,-3.0500480000001744,0.10424799999999834,-0.7557570000000027,-1.0259089999999986,0.6383249999999947,1.8810730000000149,0.4456290000000038,-0.6004330000000095,-0.1248769999999979,0.29311400000000276,-0.4656829999999843,0.05460200000000093,-0.3381730000000047,0.47999599999997145,0.25
2016-04-12T00:00:00.000000000,1.379478000000006,7.239990000000034,0.3276480000000035,6.990050999999994,0.9760290000000253,2.5655900000000003,2.136534999999995,0.7659950000000038,2.0672460000000115,1.0462720000000019,1.2628559999999993,0.6051779999999951,0.19539600000000235,1.8433689999999956,0.1698700000000013,1.203511000000006,-1.5199959999999777,0.3600000000000012
2016-04-13T00:00:00.000000000,1.5543289999999956,11.65002400000003,0.6745839999999959,8.629944000000137,0.4548559999999924,-0.7855869999999996,0.08470200000000716,2.307795999999996,5.427795000000003,2.431609999999999,1.233238,0.2593690000000066,0.3615039999999965,2.0179899999999975,0.3094029999999979,1.2333449999999928,-1.5200049999999976,-0.13000000000000078
2016-04-14T00:00:00.000000000,0.05828100000000802,5.929992999999968,0.009636000000000422,1.4800410000000284,0.5685509999999994,0.13921299999999803,0.3576579999999865,0.7168850000000049,1.0384979999999757,0.7750100000000018,-0.8385999999999996,-0.028824000000000183,0.7132110000000011,0.009703999999999269,0.030334000000003414,0.009948000000008506,-0.04000100000000373,-0.02999999999999936
2016-04-15T00:00:00.000000000,-2.185776000000004,5.140015000000062,0.2794719999999984,5.799987999999985,-0.43589099999999803,-0.5469239999999971,-0.7058939999999865,-0.05891799999999847,-2.3415829999999858,-0.6975140000000053,0.11838500000000352,0.32660699999999565,0.4885099999999909,-0.22314399999999068,-0.04853400000000363,-0.17903900000000306,0.20000500000000443,-0.23000000000000043
2016-04-18T00:00:00.000000000,-2.3023529999999965,9.459960999999907,0.7805830000000071,7.609984999999824,0.7675479999999766,1.2131879999999953,1.383544999999998,0.18658800000000042,0.4898989999999799,0.38751200000000097,0.6511529999999937,0.7204519999999945,0.29310600000000875,1.4164879999999869,0.10313500000000175,0.9250260000000026,-1.0400010000000037,-0.08000000000000007
2016-04-19T00:00:00.000000000,-0.5537180000000035,-7.449951999999939,-0.06746000000000407,-12.67999199999997,0.407478000000026,0.39776200000000017,1.6941599999999966,0.5106589999999969,3.5564270000000135,1.0172050000000041,0.9866110000000106,1.6810450000000117,-0.3712689999999981,0.6403050000000121,0.17593699999999934,0.38790199999999686,-0.40000200000000063,0.2699999999999996
2016-04-20T00:00:00.000000000,0.21370699999999943,5.089966000000004,-0.7709460000000021,-1.260009999999852,0.5590820000000036,0.12927300000000486,1.1200259999999957,1.0900680000000023,4.242278999999996,0.8912620000000047,1.7166819999999916,0.8645549999999957,0.3419569999999936,0.19406100000000492,0.10920200000000158,0.14919999999999334,-0.15999599999999248,0.3200000000000003
2016-04-21T00:00:00.000000000,-1.1268769999999932,-1.9899900000000343,0.1830940000000041,6.4700319999999465,-0.009475000000009004,-0.6264770000000013,-0.2729499999999945,-0.1374850000000052,-1.6263739999999984,-0.6200110000000052,-0.11839999999997985,-0.009605000000007635,0.27356000000000336,-1.0963279999999997,-0.12740299999999927,-0.7260969999999958,0.7200019999999938,-0.03999999999999915
2016-04-22T00:00:00.000000000,-0.2817310000000077,-10.5,-3.8547399999999996,-40.3699949999999,0.7012100000000032,2.5059210000000007,0.5741349999999983,0.36335400000000107,1.401016999999996,0.35844800000000276,1.7068249999999807,-0.24015799999999388,0.2931059999999803,0.0,0.1334699999999991,0.0596919999999983,-0.04000100000001794,0.03999999999999915
